격자ID,중심위도,중심경도,한변_m,세대수,직장인구
G374988_1270319,37.498791,127.031871,100,4,55
G374997_1270319,37.499695,127.031871,100,9,59
G375006_1270319,37.5006,127.031871,100,8,127
G375015_1270319,37.501505,127.031871,100,5,128
G375024_1270319,37.502409,127.031871,100,10,112
G375033_1270319,37.503314,127.031871,100,8,46
G375042_1270319,37.504219,127.031871,100,5,101
G375051_1270319,37.505123,127.031871,100,3,101
G375060_1270319,37.506028,127.031871,100,6,35
G375069_1270319,37.506933,127.031871,100,5,57
G374943_1270330,37.494267,127.033003,100,3,50
G374952_1270330,37.495172,127.033003,100,3,108
G374961_1270330,37.496077,127.033003,100,4,99
G374970_1270330,37.496981,127.033003,100,7,56
G374979_1270330,37.497886,127.033003,100,6,115
G374988_1270330,37.498791,127.033003,100,7,152
G374997_1270330,37.499695,127.033003,100,5,102
G375006_1270330,37.5006,127.033003,100,5,64
G375015_1270330,37.501505,127.033003,100,8,76
G375024_1270330,37.502409,127.033003,100,7,161
G375033_1270330,37.503314,127.033003,100,9,123
G375042_1270330,37.504219,127.033003,100,3,99
G375051_1270330,37.505123,127.033003,100,6,41
G375060_1270330,37.506028,127.033003,100,5,53
G375069_1270330,37.506933,127.033003,100,6,54
G374943_1270341,37.494267,127.034135,100,2,71
G374952_1270341,37.495172,127.034135,100,7,49
G374961_1270341,37.496077,127.034135,100,8,122
G374970_1270341,37.496981,127.034135,100,7,131
G374979_1270341,37.497886,127.034135,100,6,109
G374988_1270341,37.498791,127.034135,100,7,207
G374997_1270341,37.499695,127.034135,100,13,225
G375006_1270341,37.5006,127.034135,100,12,192
G375015_1270341,37.501505,127.034135,100,9,143
G375024_1270341,37.502409,127.034135,100,10,83
G375033_1270341,37.503314,127.034135,100,4,89
G375042_1270341,37.504219,127.034135,100,8,76
G375051_1270341,37.505123,127.034135,100,6,73
G375060_1270341,37.506028,127.034135,100,6,55
G375069_1270341,37.506933,127.034135,100,4,43
G374943_1270353,37.494267,127.035268,100,3,36
G374952_1270353,37.495172,127.035268,100,4,109
G374961_1270353,37.496077,127.035268,100,7,127
G374970_1270353,37.496981,127.035268,100,10,57
G374979_1270353,37.497886,127.035268,100,9,166
G374988_1270353,37.498791,127.035268,100,10,87
G374997_1270353,37.499695,127.035268,100,6,159
G375006_1270353,37.5006,127.035268,100,14,248
G375015_1270353,37.501505,127.035268,100,8,234
G375024_1270353,37.502409,127.035268,100,10,73
G375033_1270353,37.503314,127.035268,100,6,111
G375042_1270353,37.504219,127.035268,100,10,91
G375051_1270353,37.505123,127.035268,100,8,84
G375060_1270353,37.506028,127.035268,100,6,60
G375069_1270353,37.506933,127.035268,100,4,96
G374943_1270364,37.494267,127.0364,100,6,58
G374952_1270364,37.495172,127.0364,100,5,87
G374961_1270364,37.496077,127.0364,100,5,71
G374970_1270364,37.496981,127.0364,100,8,58
G374979_1270364,37.497886,127.0364,100,9,108
G374988_1270364,37.498791,127.0364,100,15,144
G374997_1270364,37.499695,127.0364,100,10,216
G375006_1270364,37.5006,127.0364,100,14,218
G375015_1270364,37.501505,127.0364,100,12,251
G375024_1270364,37.502409,127.0364,100,11,175
G375033_1270364,37.503314,127.0364,100,6,187
G375042_1270364,37.504219,127.0364,100,5,96
G375051_1270364,37.505123,127.0364,100,6,61
G375060_1270364,37.506028,127.0364,100,4,109
G375069_1270364,37.506933,127.0364,100,6,61
G374943_1270375,37.494267,127.037532,100,4,49
G374952_1270375,37.495172,127.037532,100,7,98
G374961_1270375,37.496077,127.037532,100,7,90
G374970_1270375,37.496981,127.037532,100,7,100
G374979_1270375,37.497886,127.037532,100,11,75
G374988_1270375,37.498791,127.037532,100,14,79
G374997_1270375,37.499695,127.037532,100,12,100
G375006_1270375,37.5006,127.037532,100,14,117
G375015_1270375,37.501505,127.037532,100,12,128
G375024_1270375,37.502409,127.037532,100,10,210
G375033_1270375,37.503314,127.037532,100,6,111
G375042_1270375,37.504219,127.037532,100,9,167
G375051_1270375,37.505123,127.037532,100,7,121
G375060_1270375,37.506028,127.037532,100,5,101
G375069_1270375,37.506933,127.037532,100,6,39
G374943_1270387,37.494267,127.038665,100,5,42
G374952_1270387,37.495172,127.038665,100,6,91
G374961_1270387,37.496077,127.038665,100,8,115
G374970_1270387,37.496981,127.038665,100,7,94
G374979_1270387,37.497886,127.038665,100,9,148
G374988_1270387,37.498791,127.038665,100,7,172
G374997_1270387,37.499695,127.038665,100,12,200
G375006_1270387,37.5006,127.038665,100,14,104
G375015_1270387,37.501505,127.038665,100,13,81
G375024_1270387,37.502409,127.038665,100,5,78
G375033_1270387,37.503314,127.038665,100,10,76
G375042_1270387,37.504219,127.038665,100,5,127
G375051_1270387,37.505123,127.038665,100,8,56
G375060_1270387,37.506028,127.038665,100,6,105
G375069_1270387,37.506933,127.038665,100,4,99
G374943_1270398,37.494267,127.039797,100,5,71
G374952_1270398,37.495172,127.039797,100,4,43
G374961_1270398,37.496077,127.039797,100,6,125
G374970_1270398,37.496981,127.039797,100,5,124
G374979_1270398,37.497886,127.039797,100,4,161
G374988_1270398,37.498791,127.039797,100,5,106
G374997_1270398,37.499695,127.039797,100,8,87
G375006_1270398,37.5006,127.039797,100,7,190
G375015_1270398,37.501505,127.039797,100,6,173
G375024_1270398,37.502409,127.039797,100,7,183
G375033_1270398,37.503314,127.039797,100,6,55
G375042_1270398,37.504219,127.039797,100,5,121
G375051_1270398,37.505123,127.039797,100,7,56
G375060_1270398,37.506028,127.039797,100,4,48
G375069_1270398,37.506933,127.039797,100,5,48
G374943_1270409,37.494267,127.040929,100,2,72
G374952_1270409,37.495172,127.040929,100,6,80
G374961_1270409,37.496077,127.040929,100,5,75
G374970_1270409,37.496981,127.040929,100,6,93
G374979_1270409,37.497886,127.040929,100,7,105
G374988_1270409,37.498791,127.040929,100,4,98
G374997_1270409,37.499695,127.040929,100,5,71
G375006_1270409,37.5006,127.040929,100,6,127
G375015_1270409,37.501505,127.040929,100,9,106
G375024_1270409,37.502409,127.040929,100,8,121
G375033_1270409,37.503314,127.040929,100,6,63
G375042_1270409,37.504219,127.040929,100,5,128
G375051_1270409,37.505123,127.040929,100,4,103
G375060_1270409,37.506028,127.040929,100,3,68
G375069_1270409,37.506933,127.040929,100,5,86
G374943_1270421,37.494267,127.042062,100,3,31
G374952_1270421,37.495172,127.042062,100,4,66
G374961_1270421,37.496077,127.042062,100,5,66
G374970_1270421,37.496981,127.042062,100,6,43
G374979_1270421,37.497886,127.042062,100,5,84
G374988_1270421,37.498791,127.042062,100,4,136
G374997_1270421,37.499695,127.042062,100,7,58
G375006_1270421,37.5006,127.042062,100,4,77
G375015_1270421,37.501505,127.042062,100,8,135
G375024_1270421,37.502409,127.042062,100,7,44
G375033_1270421,37.503314,127.042062,100,4,67
G375042_1270421,37.504219,127.042062,100,5,56
G375051_1270421,37.505123,127.042062,100,5,101
G375060_1270421,37.506028,127.042062,100,4,85
G375069_1270421,37.506933,127.042062,100,3,31
G374943_1270432,37.494267,127.043194,100,2,29
G374952_1270432,37.495172,127.043194,100,5,78
G374961_1270432,37.496077,127.043194,100,3,63
G374970_1270432,37.496981,127.043194,100,6,76
G374979_1270432,37.497886,127.043194,100,3,46
G374988_1270432,37.498791,127.043194,100,3,80
G374997_1270432,37.499695,127.043194,100,5,59
G375006_1270432,37.5006,127.043194,100,6,87
G375015_1270432,37.501505,127.043194,100,4,46
G375024_1270432,37.502409,127.043194,100,4,51
G375033_1270432,37.503314,127.043194,100,4,89
G375042_1270432,37.504219,127.043194,100,3,43
G375051_1270432,37.505123,127.043194,100,3,44
G375060_1270432,37.506028,127.043194,100,3,42
G375069_1270432,37.506933,127.043194,100,2,55
G374943_1270443,37.494267,127.044326,100,3,27
G374952_1270443,37.495172,127.044326,100,4,36
G374961_1270443,37.496077,127.044326,100,3,41
G374970_1270443,37.496981,127.044326,100,4,60
G374979_1270443,37.497886,127.044326,100,3,79
G374988_1270443,37.498791,127.044326,100,4,68
G374997_1270443,37.499695,127.044326,100,6,98
G375006_1270443,37.5006,127.044326,100,3,69
G375015_1270443,37.501505,127.044326,100,3,58
G375024_1270443,37.502409,127.044326,100,4,67
G375033_1270443,37.503314,127.044326,100,4,68
G375042_1270443,37.504219,127.044326,100,3,30
G375051_1270443,37.505123,127.044326,100,4,77
G375060_1270443,37.506028,127.044326,100,3,60
G375069_1270443,37.506933,127.044326,100,3,48
G374774_1270245,37.477367,127.024476,100,3,59
G374783_1270245,37.478272,127.024476,100,4,25
G374792_1270245,37.479177,127.024476,100,5,29
G374801_1270245,37.480081,127.024476,100,2,55
G374810_1270245,37.480986,127.024476,100,2,50
G374819_1270245,37.481891,127.024476,100,4,90
G374828_1270245,37.482795,127.024476,100,5,88
G374837_1270245,37.4837,127.024476,100,6,60
G374846_1270245,37.484605,127.024476,100,6,49
G374855_1270245,37.485509,127.024476,100,2,80
G374864_1270245,37.486414,127.024476,100,3,57
G374873_1270245,37.487319,127.024476,100,5,82
G374882_1270245,37.488223,127.024476,100,4,37
G374891_1270245,37.489128,127.024476,100,4,67
G374900_1270245,37.490033,127.024476,100,4,57
G374774_1270256,37.477367,127.025608,100,4,54
G374783_1270256,37.478272,127.025608,100,2,76
G374792_1270256,37.479177,127.025608,100,6,33
G374801_1270256,37.480081,127.025608,100,6,57
G374810_1270256,37.480986,127.025608,100,6,37
G374819_1270256,37.481891,127.025608,100,6,77
G374828_1270256,37.482795,127.025608,100,4,100
G374837_1270256,37.4837,127.025608,100,6,45
G374846_1270256,37.484605,127.025608,100,3,95
G374855_1270256,37.485509,127.025608,100,5,80
G374864_1270256,37.486414,127.025608,100,5,94
G374873_1270256,37.487319,127.025608,100,4,38
G374882_1270256,37.488223,127.025608,100,5,70
G374891_1270256,37.489128,127.025608,100,2,47
G374900_1270256,37.490033,127.025608,100,2,48
G374774_1270267,37.477367,127.02674,100,2,30
G374783_1270267,37.478272,127.02674,100,2,75
G374792_1270267,37.479177,127.02674,100,5,90
G374801_1270267,37.480081,127.02674,100,7,98
G374810_1270267,37.480986,127.02674,100,8,96
G374819_1270267,37.481891,127.02674,100,7,94
G374828_1270267,37.482795,127.02674,100,5,81
G374837_1270267,37.4837,127.02674,100,7,108
G374846_1270267,37.484605,127.02674,100,6,130
G374855_1270267,37.485509,127.02674,100,6,127
G374864_1270267,37.486414,127.02674,100,4,48
G374873_1270267,37.487319,127.02674,100,6,101
G374882_1270267,37.488223,127.02674,100,2,84
G374891_1270267,37.489128,127.02674,100,2,64
G374900_1270267,37.490033,127.02674,100,3,78
G374774_1270279,37.477367,127.027872,100,5,35
G374783_1270279,37.478272,127.027872,100,5,39
G374792_1270279,37.479177,127.027872,100,4,49
G374801_1270279,37.480081,127.027872,100,4,83
G374810_1270279,37.480986,127.027872,100,8,65
G374819_1270279,37.481891,127.027872,100,7,158
G374828_1270279,37.482795,127.027872,100,10,105
G374837_1270279,37.4837,127.027872,100,11,157
G374846_1270279,37.484605,127.027872,100,7,65
G374855_1270279,37.485509,127.027872,100,4,118
G374864_1270279,37.486414,127.027872,100,7,112
G374873_1270279,37.487319,127.027872,100,6,72
G374882_1270279,37.488223,127.027872,100,3,87
G374891_1270279,37.489128,127.027872,100,4,35
G374900_1270279,37.490033,127.027872,100,3,38
G374774_1270290,37.477367,127.029004,100,4,71
G374783_1270290,37.478272,127.029004,100,4,63
G374792_1270290,37.479177,127.029004,100,3,99
G374801_1270290,37.480081,127.029004,100,3,67
G374810_1270290,37.480986,127.029004,100,4,107
G374819_1270290,37.481891,127.029004,100,5,147
G374828_1270290,37.482795,127.029004,100,8,99
G374837_1270290,37.4837,127.029004,100,8,201
G374846_1270290,37.484605,127.029004,100,5,100
G374855_1270290,37.485509,127.029004,100,6,98
G374864_1270290,37.486414,127.029004,100,9,126
G374873_1270290,37.487319,127.029004,100,6,71
G374882_1270290,37.488223,127.029004,100,6,92
G374891_1270290,37.489128,127.029004,100,3,109
G374900_1270290,37.490033,127.029004,100,5,51
G374774_1270301,37.477367,127.030136,100,3,55
G374783_1270301,37.478272,127.030136,100,4,64
G374792_1270301,37.479177,127.030136,100,6,96
G374801_1270301,37.480081,127.030136,100,6,50
G374810_1270301,37.480986,127.030136,100,6,96
G374819_1270301,37.481891,127.030136,100,11,70
G374828_1270301,37.482795,127.030136,100,10,183
G374837_1270301,37.4837,127.030136,100,11,236
G374846_1270301,37.484605,127.030136,100,8,178
G374855_1270301,37.485509,127.030136,100,11,193
G374864_1270301,37.486414,127.030136,100,9,178
G374873_1270301,37.487319,127.030136,100,6,111
G374882_1270301,37.488223,127.030136,100,6,47
G374891_1270301,37.489128,127.030136,100,4,94
G374900_1270301,37.490033,127.030136,100,6,90
G374774_1270313,37.477367,127.031268,100,6,91
G374783_1270313,37.478272,127.031268,100,3,74
G374792_1270313,37.479177,127.031268,100,5,77
G374801_1270313,37.480081,127.031268,100,6,54
G374810_1270313,37.480986,127.031268,100,5,135
G374819_1270313,37.481891,127.031268,100,11,130
G374828_1270313,37.482795,127.031268,100,11,260
G374837_1270313,37.4837,127.031268,100,9,175
G374846_1270313,37.484605,127.031268,100,14,132
G374855_1270313,37.485509,127.031268,100,14,87
G374864_1270313,37.486414,127.031268,100,6,65
G374873_1270313,37.487319,127.031268,100,8,94
G374882_1270313,37.488223,127.031268,100,6,105
G374891_1270313,37.489128,127.031268,100,6,84
G374900_1270313,37.490033,127.031268,100,3,56
G374774_1270324,37.477367,127.0324,100,6,58
G374783_1270324,37.478272,127.0324,100,5,99
G374792_1270324,37.479177,127.0324,100,6,91
G374801_1270324,37.480081,127.0324,100,10,93
G374810_1270324,37.480986,127.0324,100,10,149
G374819_1270324,37.481891,127.0324,100,6,100
G374828_1270324,37.482795,127.0324,100,13,183
G374837_1270324,37.4837,127.0324,100,15,306
G374846_1270324,37.484605,127.0324,100,13,194
G374855_1270324,37.485509,127.0324,100,7,222
G374864_1270324,37.486414,127.0324,100,8,102
G374873_1270324,37.487319,127.0324,100,6,97
G374882_1270324,37.488223,127.0324,100,4,82
G374891_1270324,37.489128,127.0324,100,4,46
G374900_1270324,37.490033,127.0324,100,6,75
G374774_1270335,37.477367,127.033532,100,4,86
G374783_1270335,37.478272,127.033532,100,8,44
G374792_1270335,37.479177,127.033532,100,5,110
G374801_1270335,37.480081,127.033532,100,9,115
G374810_1270335,37.480986,127.033532,100,12,136
G374819_1270335,37.481891,127.033532,100,13,164
G374828_1270335,37.482795,127.033532,100,13,153
G374837_1270335,37.4837,127.033532,100,13,281
G374846_1270335,37.484605,127.033532,100,12,167
G374855_1270335,37.485509,127.033532,100,14,187
G374864_1270335,37.486414,127.033532,100,7,127
G374873_1270335,37.487319,127.033532,100,5,138
G374882_1270335,37.488223,127.033532,100,6,49
G374891_1270335,37.489128,127.033532,100,4,104
G374900_1270335,37.490033,127.033532,100,4,83
G374774_1270347,37.477367,127.034664,100,5,41
G374783_1270347,37.478272,127.034664,100,6,59
G374792_1270347,37.479177,127.034664,100,4,135
G374801_1270347,37.480081,127.034664,100,7,102
G374810_1270347,37.480986,127.034664,100,5,93
G374819_1270347,37.481891,127.034664,100,6,135
G374828_1270347,37.482795,127.034664,100,6,176
G374837_1270347,37.4837,127.034664,100,9,92
G374846_1270347,37.484605,127.034664,100,11,221
G374855_1270347,37.485509,127.034664,100,8,186
G374864_1270347,37.486414,127.034664,100,8,156
G374873_1270347,37.487319,127.034664,100,4,99
G374882_1270347,37.488223,127.034664,100,6,46
G374891_1270347,37.489128,127.034664,100,7,100
G374900_1270347,37.490033,127.034664,100,5,49
G374774_1270358,37.477367,127.035796,100,4,67
G374783_1270358,37.478272,127.035796,100,4,100
G374792_1270358,37.479177,127.035796,100,3,90
G374801_1270358,37.480081,127.035796,100,4,67
G374810_1270358,37.480986,127.035796,100,10,119
G374819_1270358,37.481891,127.035796,100,8,178
G374828_1270358,37.482795,127.035796,100,11,118
G374837_1270358,37.4837,127.035796,100,6,89
G374846_1270358,37.484605,127.035796,100,12,121
G374855_1270358,37.485509,127.035796,100,7,136
G374864_1270358,37.486414,127.035796,100,4,135
G374873_1270358,37.487319,127.035796,100,4,117
G374882_1270358,37.488223,127.035796,100,8,67
G374891_1270358,37.489128,127.035796,100,7,62
G374900_1270358,37.490033,127.035796,100,5,46
G374774_1270369,37.477367,127.036928,100,4,79
G374783_1270369,37.478272,127.036928,100,6,78
G374792_1270369,37.479177,127.036928,100,6,105
G374801_1270369,37.480081,127.036928,100,4,76
G374810_1270369,37.480986,127.036928,100,6,119
G374819_1270369,37.481891,127.036928,100,6,57
G374828_1270369,37.482795,127.036928,100,9,155
G374837_1270369,37.4837,127.036928,100,5,68
G374846_1270369,37.484605,127.036928,100,9,97
G374855_1270369,37.485509,127.036928,100,7,67
G374864_1270369,37.486414,127.036928,100,8,142
G374873_1270369,37.487319,127.036928,100,5,89
G374882_1270369,37.488223,127.036928,100,5,104
G374891_1270369,37.489128,127.036928,100,4,50
G374900_1270369,37.490033,127.036928,100,5,79
G374774_1270381,37.477367,127.03806,100,4,48
G374783_1270381,37.478272,127.03806,100,4,75
G374792_1270381,37.479177,127.03806,100,5,93
G374801_1270381,37.480081,127.03806,100,5,55
G374810_1270381,37.480986,127.03806,100,7,125
G374819_1270381,37.481891,127.03806,100,6,137
G374828_1270381,37.482795,127.03806,100,6,92
G374837_1270381,37.4837,127.03806,100,4,102
G374846_1270381,37.484605,127.03806,100,9,95
G374855_1270381,37.485509,127.03806,100,7,64
G374864_1270381,37.486414,127.03806,100,7,65
G374873_1270381,37.487319,127.03806,100,5,111
G374882_1270381,37.488223,127.03806,100,4,88
G374891_1270381,37.489128,127.03806,100,3,80
G374900_1270381,37.490033,127.03806,100,3,60
G374774_1270392,37.477367,127.039192,100,3,50
G374783_1270392,37.478272,127.039192,100,3,40
G374792_1270392,37.479177,127.039192,100,4,64
